URL,Title,Price,Location,Description,Attributes,Property Type,Rooms,Den Included,Number of Bathrooms,Latitude,Longitude,Parking Included,Utilities Included,Pet Friendly,Size (sqft),Furnished,Building Name,Distance from Hospital,Distance from Police Station,Distance to Nearest Store,Distance to Nearest Pharmacy,Walk Score,Transit Score,Bike Score,Time to Nearest Hospital,Time to Nearest Police Station,Time to Nearest Store,Time to Nearest Pharmacy
https://www.kijiji.ca/v-apartments-condos/city-of-halifax/2-bed-flat-near-dal-hospitals-fully-furnished-all-included/1689082826,"2-bed flat near Dal/Hospitals, fully furnished, all included",2700,"Halifax, NS B3H 3H3","2-bedroom apartment in a Historic house (each room with an ON-SUITE bathroom).
Fully furnished, includes absolutely EVERYTHING: heat, hot water, electricity, WiFi, cookware, linens, and more (see below), except parking (additional $150/month). The studio is located literally in Dal campus, just a small walk to the hospitals, downtown and major bus routes. The house has been renovated to preserve its historic character (e.g. shellacked wooden trims). There are 4 flats/studios in the main house. The houseâs main entrance leads to a communal reception area, from where tenants access their own independent flats/studios. Each flat/studio is private and has its own kitchen, bathroom(s), bed(s), etc. *** Restrictions ***
- No pets
- No smoking inside the house
- No loud parties, out of control garbage or disrespectful behaviour. The neighbours will call the police or city and fines may apply. *** Included services ***
- Heat, hot water, electricity and WiFi Internet
- Snow removal and garden maintenance *** Each bedroom includes: ***
- Itâs own on-suite bathroom with shower (small but functional)
- Real-size bed
- Closet
- Desk (with lamp)
- Dresser
- Storage drawer set
- Night table (with lamp)
- Bed linens, pillows and towels *** Kitchenette / Living room ***
- There kitchenette / living room is relative small but has a table and 4 chairs
- Kitchenette has an induction cooktop, pots/pan, dishes, cutlery, coffee maker, etc.
- Fridge *** Other ***
- Parking available on premises (additional $150/vehicle per month)
- Back yard
- Storage in the garage
- No laundry on site, but we arranged for a 15% discount at the Bluenose Laundromat on drop off services. *** Price ***
$2700/month (+ 1/2 month deposit) *** Lease details ***
- 12-month lease
- Available May 1st","Parking Included: 0; Agreement Type: 1 Year; Move-In Date: May 1, 2024; Pet Friendly: No; Parking Included: 0; Utilities Included: Hydro, Heat, Water | Size (sqft): 1; Furnished: Yes; Air Conditioning: No; Smoking Permitted: Outdoors only",House,2,0,2,44.6371302,-63.586303,0,1,0,1,1,,770,1202,1377,501,89,65,80,193,296,288,118
https://www.kijiji.ca/v-apartments-condos/city-of-halifax/3-bedroom-house-for-rent-in-seabright/1689031461,3 Bedroom house for rent in Seabright,2300,"Seabright, NS B3Z 2Y1",3 bedroom 1 bathroom house avail for 1 year lease May 1. 3rd bedroom is unfurnished. The rest of the house is furnished including 2 TVâs and all kitchen appliances. House is situated on a hill with a gravel driveway. Great views of St. Margaretâs bay and private deck directly on waterfront.,"Parking Included: 3+; Agreement Type: 1 Year; Move-In Date: May 1, 2024; Pet Friendly: No; Parking Included: 3+; Utilities Included: Water | Size (sqft): 1,800; Furnished: Yes; Air Conditioning: No; Smoking Permitted: No",House,3,0,1,44.6211831,-63.917423,3+,1,0,"1,800",1,,39241,38803,30009,29880,93,65,,2141,2175,1727,1789
https://www.kijiji.ca/v-apartments-condos/city-of-halifax/immaculate-3-br-furnished-west-end-home-available-april1st/1688926159,IMMACULATE 3 BR FURNISHED WEST END HOME AVAILABLE APRIL1ST,3500,"6490 London Street, Halifax, NS, B3L 1X4","This stunning Halifax West End home is available to tenants APRIL 1st! We may be able to accommodate an earlier move in if necessary! This home is only an 8 minute drive from Downtown Halifax, close enough to the city amenities but located in a quiet residential neighbourhood. The kitchen comes with all stainless steel appliances, tons of counter space and a large dining room. Off of the kitchen is a spacious deck, perfect for entertaining, over looking a fully fenced in and spacious backyard. There is a half bath on this level. Upstairs there's a master bedroom with tons of closet space and a heatpump. There are 2 other bedrooms on this level and the main bath along with in suite laundry. Professionally managed by Happy Place Property Management. Email rent@happyplacepm.com or text 902 220 5666 for an application and viewing time! Rent is $3500 + utilities.","Parking Included: 1; Agreement Type: 1 Year; Move-In Date: May 1, 2024; Pet Friendly: Limited; Parking Included: 1 | Size (sqft): Not Available; Furnished: Yes; Air Conditioning: Yes; Smoking Permitted: No",House,3,0,1.5,44.6513823,-63.6092713,1,0,0,Not Available,1,,2632,2882,1007,1189,89,65,70,415,484,159,209
https://www.kijiji.ca/v-apartments-condos/dartmouth/3-br-1-bath-bright-and-spacious-dartmouth-rental-available-now/1686110692,3 BR 1 BATH BRIGHT AND SPACIOUS DARTMOUTH RENTAL AVAILABLE NOW,2200,"3 Silvers Road, Dartmouth, NS, B2Y 1S5","Description New Listing Available Now Rent is $2200 + NS Power (Water is included) 3 1/2 silvers Rd, Dartmouth- Entrance off Dunolly St. Driveway Features Include: 3 bedroom 1 bathroom with laundry in unit Fridge, stove, dishwasher, washer, dryer. Electric baseboard heat with heat pump in livingroom, electric water heater. Second story balcony. Finished attic space for storage (not heated) Parking for two vehicles Pets considered on a case by case basis Email rent@happyplacepm.com to set up a viewing and receive a rental application.","Parking Included: 2; Agreement Type: 1 Year; Move-In Date: April 1, 2024; Pet Friendly: Limited; Parking Included: 2; Utilities Included: Water | Size (sqft): Not Available; Furnished: No; Air Conditioning: No; Smoking Permitted: No",House,3,1,1,44.6716225,-63.5589485,2,1,0,Not Available,0,,2533,5312,2982,1142,89,65,78,351,694,444,275
https://www.kijiji.ca/v-apartments-condos/city-of-halifax/exec-3-bedroom-furnished-home-overlooking-n-w-arm-99-night/1682502116,Exec. 3 Bedroom Furnished Home Overlooking N.W. Arm. $99/ night,99,"Herring Cove Road, Halifax, NS","Available any 30 days between June 4, 2024 - July 13, 2024. Gorgeous 2-level home. Open living space. Amazing view. Newly furnished. Fully equipped kitchen. Free wifi. Multi-level outdoor deck and balconies. Sleeps 5- 6. Just nine minutes to downtown Halifax, 30 minutes to Robert Stanfield Airport and only 40 minutes to Peggy's Cove, Nova Scotia. Close to walking trails, restaurants and shopping. Min. rental period 30 days. $99 per night. incl. cleaning fee.","Parking Included: 2; Agreement Type: Month-to-month; Move-In Date: June 4, 2024; Pet Friendly: Yes; Parking Included: 2; Utilities Included: Hydro, Heat, Water | Size (sqft): 1,800; Furnished: Yes; Air Conditioning: Yes; Smoking Permitted: No",House,3,0,2.5,44.6062846,-63.6138618,2,1,1,"1,800",1,,7640,7495,1709,1085,89,65,80,892,835,217,188
https://www.kijiji.ca/v-apartments-condos/dartmouth/1-bedroom-available/1689137323,1 bedroom available,700,"Nadia Dr, Dartmouth, NS B3A","Private room available from Aril 1st
In 3 bedroom apartment. 2 bathrooms.","Parking Included: 0; Agreement Type: Month-to-month; Move-In Date: April 1, 2024; Pet Friendly: Yes; Parking Included: 0 | Size (sqft): 11; Furnished: No; Air Conditioning: No; Smoking Permitted: Outdoors only",House,2,1,2,44.6835204,-63.5929357,0,0,1,11,0,,6158,5737,1938,1117,9,26,28,728,628,252,202
https://www.kijiji.ca/v-apartments-condos/bedford/room-for-rent/1689046863,Room for rent,800,"Starboard Dr, Halifax, NS B3M 4V4","Available from 1April , female preferred . All utilities included","Parking Included: 0; Agreement Type: 1 Year; Move-In Date: April 1, 2024; Pet Friendly: No; Parking Included: 0; Utilities Included: Hydro, Heat, Water | Size (sqft): 200; Furnished: No; Air Conditioning: Yes; Smoking Permitted: No",House,1,0,1,44.6947518,-63.6761497,0,1,0,200,0,,11137,11724,1062,1333,58,50,29,1171,1118,165,198
https://www.kijiji.ca/v-apartments-condos/bedford/beautiful-sackville-home-3beds-2-5baths-video-tour/1686103563,Beautiful Sackville Home/3beds/2.5baths - VIDEO TOUR!,2450,"148 Loggen Road, Middle Sackville, NS, B4E 1V9","Inquiries - TEXT Chris Ryan @ 902-830-4465. Do not message via Kijiji. For Rent: 148 Loggen Road, Middle Sackville, Nova Scotia, B4E 1V9 Directions: Sackville Drive to Beaverbank Cross Road to Loggen Road, Middle Sackville Property Description: Wonderful 3 bedroom plus den/office, 2.5 bathroom (1,728 sqft) with fully finished (walk-out) basement in sought after Middle Sackville is sure to please! Lots of great features including large windows, well sized rooms, neutral interior colors, bright kitchen, full suite of appliances, paved driveway and more. The location is super convenient. Close to local amenities, schools, parks, walking trails, lakes, public transit and the list just goes on and on. Be sure to check out the HD narrated video tour and pictures for full details. Property is pet friendly! Pet policy is just below. Lease Information: $2,450.00/month plus utilities (oil, power and water) 1 year fixed term lease Estimated oil and power cost ranges (data provided by utility providers and based on previous residents consumption patterns): Oil - $200.00 to $250.00/month Power - $90.00 to $110.00/month Inquiries - TEXT Chris Ryan @ 902-830-4465. Do not message via Kijiji.","Parking Included: 2; Agreement Type: 1 Year; Move-In Date: April 1, 2024; Pet Friendly: Limited; Parking Included: 2 | Size (sqft): 1,728; Furnished: No; Air Conditioning: No; Smoking Permitted: No",House,3,1,2.5,44.7897169,-63.6986269,2,0,0,"1,728",0,,23499,22428,15403,15274,89,65,80,1530,1617,899,874
https://www.kijiji.ca/v-apartments-condos/dartmouth/rodney-charming-5-bedroom-home-near-downtown-dartmouth/1686104437,Rodney - Charming 5 Bedroom Home near downtown Dartmouth!,2995,"35 Rodney Road, Dartmouth, NS, B2Y 3V7","Available Now ~ Renovated craftsman style 5 Bedroom (or 4 Bedroom + Den) home near downtown Dartmouth! Walk into a spacious and very bright Living Room with nice laminate flooring & large windows. Here you'll find an ornamental staircase that leads you up to a charming Loft space that could be the Master Bedroom or playroom/flex space. Continue through the main floor to find a Dining Space, Eat-in Kitchen with stainless steel appliances & white cabinets, 2 Bedrooms and Full Main Bathroom. Downstairs is finished as well! Discover the laundry area at the bottom of the stairs, a large Rec Room, second full bath with stand-up shower and two more bedrooms Bedroom. Also on this level, you'll find another flex space that could be suitable for home office or gym equipment ~ lots of potential and lots of storage with walk-out to driveway side. Rodney Road is located just mins from Penhorn Mall Shopping & the Five Corners intersection, near downtown Dartmouth. It's a quick walk to Dartmouth South Academy school P-Grade 9 and about a ten minute walk to Hawthorn Elementary school, making this an excellent location for a family to call home! Outside offers it's tenants a good sized deck for relaxing & entertaining with a walk down access to a huge, fully fenced backyard. $2995.00 per month, plus utilities (Electric Heat, Hot Water/Water & Power) *No Smoking *Sorry, no pets","Parking Included: 2; Agreement Type: 1 Year; Move-In Date: February 20, 2024; Pet Friendly: No; Parking Included: 2 | Size (sqft): Not Available; Furnished: No; Air Conditioning: No; Smoking Permitted: No",House,4,1,2,44.6672971,-63.5515236,2,0,0,Not Available,0,,2205,5837,3839,1539,89,65,80,275,760,510,266
https://www.kijiji.ca/v-apartments-condos/bedford/house-for-rent-elmsdale/1688486064,House for rent Elmsdale,2750,"534 NS-2, Elmsdale, NS B2S 1A3","3 Beds 1 Bath - House
532 HWY-2, East Hants, NS B2S 1A3, Canada For rent in Elmsdale.
Bright, spacious 3 bedroom apartment.
Washer, dryer, fridge, stove and dishwasher. Ample parking. Additional storage available in basement. Shared shed. Covered deck. Large property with gardens. Walking distance to Elmsdale Elementary.(5minutes). Just 10 minutes to Hwy 102 and the Airport. Thirty minutes to HRM, 35 to Truro.
Heat and hot water included. Pet friendly with prior approval. No smoking inside.
Snow removal and lawn care included.
Tenant is responsible for power (approx $100. -125. mth) and proof of tenants insurance will be required. References required. Available 30 April 2024. $2750 (heat, hot water, lawn care, no electricity) OR $2400 and utilities /lawn care not paid for.","Parking Included: 3+; Agreement Type: 1 Year; Move-In Date: April 30, 2024; Pet Friendly: Yes; Parking Included: 3+; Utilities Included: Heat | Size (sqft): 1; Furnished: No; Air Conditioning: No; Smoking Permitted: Outdoors only | Barrier-free Entrances and Ramps: No; Visual Aids: No; Accessible Washrooms in Suite: Yes",House,3,0,1,44.957368,-63.5212925,3+,1,1,1,0,,40446,40024,33609,35706,68,49,44,1723,1977,1424,1485
https://www.kijiji.ca/v-apartments-condos/city-of-halifax/newly-renovated-2-bedroom-1-bathroom-in-spryfield-herring-cove/1688912470,Newly renovated - 2 bedroom/1 bathroom in Spryfield/Herring Cove,2250,"12 Parkmoor Ave, Halifax, NS B3R 1B4","Newly renovated - 2 bedroom/1 bathroom in Spryfield/Herring Cove area - Available May 1st
- On a quite cul de sac, low traffic street
- 2 Bedooms each with closets
- 1 Bathroom with tub
- Freshly painted
- New hardwood floors
- Kitchen cabinets just refinished
- AC / Heat pump for electrical efficiency
- Brand new fence around large backyard with shed
- Washer / Dryer downstairs
- 20 minutes to downtown
- Metro Transit stops at end of the street
- Paved driveway / 2-3 vehicles
- Tenants to pay own expenses
- $2250 / month
If you are interested, I would like to know more about you. Please send me a message with more information about yourself and what you are looking for
House will be professionally cleaned and ready for new tenants May 1st
Call 902 483 0122 for viewing appointment","Parking Included: 2; Agreement Type: 1 Year; Move-In Date: May 1, 2024; Pet Friendly: No; Parking Included: 2 | Size (sqft): 1,000; Furnished: No; Air Conditioning: Yes; Smoking Permitted: Outdoors only",House,2,0,1,44.5869546,-63.5935246,2,0,0,"1,000",0,,10439,10295,4508,3885,29,38,,1187,1130,512,483
